,coilno,clean
41411,502641,1
41412,502642,1
41413,502643,1
41414,502644,1
41415,502645,1
41416,502646,1
41417,502647,1
41418,502648,1
41419,502649,1
41420,502650,1
41421,502651,1
41422,502652,1
41423,502653,1
41424,502654,1
41425,502655,1
41426,502656,1
41427,502657,1
41428,502658,1
41429,502659,1
41430,502660,1
41431,502661,1
41432,502662,1
41433,502663,1
41434,502664,1
41435,502665,0
41436,502666,1
41437,502667,1
41438,502668,1
41439,502669,1
41440,502670,1
41441,502671,1
41442,502672,1
41443,502673,1
41444,502674,1
41445,502675,1
41446,502676,1
41447,502677,1
41448,502678,1
41449,502679,1
41450,502680,1
41451,502681,1
41452,502682,1
41453,502683,1
41454,502684,1
41455,502685,1
41456,502686,1
41457,502687,1
41458,502688,1
41459,502689,1
41460,502690,1
41461,502691,1
41462,502692,1
41463,502693,1
41464,502694,1
41465,502695,1
41466,502696,1
41467,502697,1
41468,502698,1
41469,502699,1
41470,502700,1
41471,502701,1
41472,502702,1
41473,502703,1
41474,502704,1
41475,502705,1
41476,502706,1
41477,502707,1
41478,502708,1
41479,502709,1
41480,502710,1
41481,502711,1
41482,502712,1
41483,502713,1
41484,502714,1
41485,502715,1
41486,502716,1
41487,502717,1
41488,502718,1
41489,502719,1
41490,502720,1
41491,502721,1
41492,502722,1
41493,502723,1
41494,502724,1
41495,502725,1
41496,502726,1
41497,502727,1
41498,502728,1
41499,502729,1
41500,502730,1
41501,502731,1
41502,502732,1
41503,502733,1
41504,502734,1
41505,502735,1
41506,502736,1
41507,502737,1
41508,502740,1
41509,502741,1
41510,502742,1
41511,502743,1
41512,502744,1
41513,502745,1
41514,502746,1
41515,502903,1
41516,502904,1
41517,502905,1
41518,502907,1
41519,502908,1
41520,502909,1
41521,502910,1
41522,502911,1
41523,502912,1
41524,502913,1
41525,502914,1
41526,502915,1
41527,502916,1
41528,502917,1
41529,502918,1
41530,502919,1
41531,502920,1
41532,502921,1
41533,502922,1
41534,502923,1
41535,502924,1
41536,502925,1
41537,502926,1
41538,502927,1
41539,502928,1
41540,502929,1
41541,502930,1
41542,502931,1
41543,502932,1
41544,502933,1
41545,502934,1
41546,502935,1
41547,502936,1
41548,502937,1
41549,502938,1
41550,502939,1
41551,502940,1
41552,502941,1
41553,502942,1
41554,502943,1
41555,502944,1
41556,502945,1
41557,502946,1
41558,502947,1
41559,502948,1
41560,502949,1
41561,502950,1
41562,502951,1
41563,502952,1
41564,502953,1
41565,502954,1
41566,502955,1
41567,502956,1
41568,502957,1
41569,502958,1
41570,502959,1
41571,502960,1
41572,502961,1
41573,502962,1
41574,502963,1
41575,502964,1
41576,502965,1
41577,502966,1
41578,502967,1
41579,502968,1
41580,502969,1
41581,502970,1
41582,502971,1
41583,502972,1
41584,502973,1
41585,502974,1
41586,502975,1
41587,502976,1
41588,502977,1
41589,502978,1
41590,502979,1
41591,502980,1
41592,502981,1
41593,502982,1
41594,502983,1
41595,502984,1
41596,502985,1
41597,502986,1
41598,502987,1
41599,502988,1
41600,502989,1
41601,502990,1
41602,502991,1
41603,502992,1
41604,502993,1
41605,502994,1
41606,502995,1
41607,502996,1
41608,502997,1
41609,502998,1
41610,502999,1
41611,503000,1
41612,503001,1
41613,503002,1
41614,503003,1
41615,503004,1
41616,503005,1
41617,503006,1
41618,503007,1
41619,503008,1
41620,503009,1
41621,503010,1
41622,503011,1
41623,503012,1
41624,503013,1
41625,503014,1
41626,503015,1
41627,503016,1
41628,503017,1
41629,503018,1
41630,503019,1
41631,503020,1
41632,503021,1
41633,503022,1
41634,503023,1
41635,503024,1
41636,503025,1
41637,503026,1
41638,503027,1
41639,503028,1
41640,503029,1
41641,503030,1
41642,503031,1
41643,503032,1
41644,503033,1
41645,503034,1
41646,503035,1
41647,502344,1
41648,502345,1
41649,502346,1
41650,502347,1
41651,502348,1
41652,502349,1
41653,502350,1
41654,502351,1
41655,502352,1
41656,502353,1
41657,502354,1
41658,502355,1
41659,502356,1
41660,502357,1
41661,502358,1
41662,502359,1
41663,502360,1
41664,502361,1
41665,502362,1
41666,502363,1
41667,502364,1
41668,502365,1
41669,502366,1
41670,502367,1
41671,502368,1
41672,502369,1
41673,502370,1
41674,502371,1
41675,502372,1
41676,502373,1
41677,502374,1
41678,502375,1
41679,502376,1
41680,502377,1
41681,502378,1
41682,502379,1
41683,502380,1
41684,502381,1
41685,502382,1
41686,502383,1
41687,502385,1
41688,502386,1
41689,502387,1
41690,502388,1
41691,502389,1
41692,502390,1
41693,502391,1
41694,502392,1
41695,502393,1
41696,502394,1
41697,502395,1
41698,502396,1
41699,502397,1
41700,502398,1
41701,502399,1
41702,502400,1
41703,502401,1
41704,502403,1
41705,502404,1
41706,502405,1
41707,502406,1
41708,502407,1
41709,502408,1
41710,502409,1
41711,502417,1
41712,502418,1
41713,502419,1
41714,502420,1
41715,502421,1
41716,502422,1
41717,502423,1
41718,502424,1
41719,502425,1
41720,502426,1
41721,502427,1
41722,502428,1
41723,502429,1
41724,502430,1
41725,502431,1
41726,502432,1
41727,502433,1
41728,502434,1
41729,502435,1
41730,502436,1
41731,502437,1
41732,502438,1
41733,502439,1
41734,502440,1
41735,502441,1
41736,502442,1
41737,502443,1
41738,502444,1
41739,502445,1
41740,502446,1
41741,502447,1
41742,502448,1
41743,502449,1
41744,502450,1
41745,502451,1
41746,502452,1
41747,502453,1
41748,502454,0
41749,502455,0
41750,502456,1
41751,502457,1
41752,502458,1
41753,502459,1
41754,502460,1
41755,502461,1
41756,502462,1
41757,502463,1
41758,502464,1
41759,502465,1
41760,502466,1
41761,502467,1
41762,502468,1
41763,502469,0
41764,502470,1
41765,502471,1
41766,502472,1
41767,502473,1
41768,502474,1
41769,502475,1
41770,502476,1
41771,502477,1
41772,502478,1
41773,502479,1
41774,502480,1
41775,502481,1
41776,502482,1
41777,502483,1
41778,502484,1
41779,502485,1
41780,502486,1
41781,502487,1
41782,502488,1
41783,502489,1
41784,502490,1
41785,502491,1
41786,502492,1
41787,502493,0
41788,502494,0
41789,502495,1
41790,502496,1
41791,502497,1
41792,502499,1
41793,502501,1
41794,502503,1
41795,502505,1
41796,502507,1
41797,502509,1
41798,502510,1
41799,502511,0
41800,502512,1
41801,502513,1
41802,502514,1
41803,502515,1
41804,502516,1
41805,502517,1
41806,502518,1
41807,502519,1
41808,502520,1
41809,502521,1
41810,502522,1
41811,502523,1
41812,502524,1
41813,502525,1
41814,502526,1
41815,502527,1
41816,502528,1
41817,502530,1
41818,502531,1
41819,502532,1
41820,502533,1
41821,502536,1
41822,502537,1
41823,502538,1
41824,502539,1
41825,502540,1
41826,502541,1
41827,502542,1
41828,502543,1
41829,502544,1
41830,502545,1
41831,502546,1
41832,502547,1
41833,502548,1
41834,502550,1
41835,502551,1
41836,502552,1
41837,502553,1
41838,502554,1
41839,502555,1
41840,502556,1
41841,502558,1
41842,502559,0
41843,502560,1
41844,502561,1
41845,502562,1
41846,502563,1
41847,502564,1
41848,502565,1
41849,502566,1
41850,502567,1
41851,502568,1
41852,502569,1
41853,510001,1
41854,510002,1
41855,510003,1
41856,510004,1
41857,510005,1
41858,510006,1
41859,510007,1
41860,510008,1
41861,510009,1
41862,510010,1
41863,510011,1
41864,510012,1
41865,510013,1
41866,510014,1
41867,510015,1
41868,510016,1
41869,510017,1
41870,510018,1
41871,510019,1
41872,510020,1
41873,510021,1
41874,510022,1
41875,510023,1
41876,510024,1
41877,510025,1
41878,510026,1
41879,510027,1
41880,510028,1
41881,510029,1
41882,510030,1
41883,510031,1
41884,510032,1
41885,510033,1
41886,510034,1
41887,510035,0
41888,510036,1
41889,510037,1
41890,510038,1
41891,510039,1
41892,510040,1
41893,510041,1
41894,510042,1
41895,510043,1
41896,510044,1
41897,510045,1
41898,510046,1
41899,510047,1
41900,510048,1
41901,510049,1
41902,510051,1
41903,510052,1
41904,510053,1
41905,510054,1
41906,510055,1
41907,510056,1
41908,510057,1
41909,510058,1
41910,510059,1
41911,510060,1
41912,510061,1
41913,510062,1
41914,510063,1
41915,510064,1
41916,510065,0
41917,510066,0
41918,510067,1
41919,510068,1
41920,510069,1
41921,510070,1
41922,510071,1
41923,510072,1
41924,510073,1
41925,510074,1
41926,510075,1
41927,510076,0
41928,510077,1
41929,510078,1
41930,510079,1
41931,510080,0
41932,510081,1
41933,510082,1
41934,510083,1
41935,510084,1
41936,510085,1
41937,510086,1
41938,510087,1
41939,510088,1
41940,510089,0
41941,510090,1
41942,510091,1
41943,510092,1
41944,510093,1
41945,510094,1
41946,510096,1
41947,510097,1
41948,510098,1
41949,510099,1
41950,510100,1
41951,510101,1
41952,510102,1
41953,510103,1
41954,510104,1
41955,510105,1
41956,510106,1
41957,510107,1
41958,510108,1
41959,510109,1
41960,510110,1
41961,510111,1
41962,510112,1
41963,510113,0
41964,510114,1
41965,510115,1
41966,510116,1
41967,510117,1
41968,510118,1
41969,510119,0
41970,510120,1
41971,510121,1
41972,510122,1
41973,510123,1
41974,510124,1
41975,510125,1
41976,510126,1
41977,510127,1
41978,510128,1
41979,510129,1
41980,510130,1
41981,510131,0
41982,510132,0
41983,510133,1
41984,510134,1
41985,510135,0
41986,510136,1
41987,510137,1
41988,510138,1
41989,510139,1
41990,510140,1
41991,510141,1
41992,510142,1
41993,510143,1
41994,510144,1
41995,510145,1
41996,510146,1
41997,510147,1
41998,510148,1
41999,510149,1
42000,510150,1
42001,510151,1
42002,510152,1
42003,510153,1
42004,510154,1
42005,510155,0
42006,510156,1
42007,510157,1
42008,510158,1
42009,510159,1
42010,510160,1
42011,510161,0
42012,510162,0
42013,510163,1
42014,510164,1
42015,510165,1
42016,510166,1
42017,510167,1
42018,510168,1
42019,510169,1
42020,510170,1
42021,510171,1
42022,510172,1
42023,510173,1
42024,510174,1
42025,510175,1
42026,510176,1
42027,510177,1
42028,510178,1
42029,510179,1
42030,510180,1
42031,510181,1
42032,510182,1
42033,510183,1
42034,510184,1
42035,510185,1
42036,510186,0
42037,510187,1
42038,510188,0
42039,510189,1
42040,510190,1
42041,510191,1
42042,510192,1
42043,510193,1
42044,510194,1
42045,510195,1
42046,510196,1
42047,510197,1
42048,510198,1
42049,510199,1
42050,510200,1
42051,510201,1
42052,510202,1
42053,510203,1
42054,510204,1
42055,510205,1
42056,510206,1
42057,510207,1
42058,510208,1
42059,510209,1
42060,510210,1
42061,510211,1
42062,510212,1
42063,510213,1
42064,510214,1
42065,510215,1
42066,510216,1
42067,510217,1
42068,510218,1
42069,510219,1
42070,510220,1
42071,510221,1
42072,510222,1
42073,510223,1
42074,510224,1
42075,510225,1
42076,510226,1
42077,510227,0
42078,510228,1
42079,510229,1
42080,510230,1
42081,510231,1
42082,510232,0
42083,510233,1
42084,510234,1
42085,510235,1
42086,503036,1
42087,503037,1
42088,503038,1
42089,503039,1
42090,503040,1
42091,503041,1
42092,503042,1
42093,503043,1
42094,503044,1
42095,503045,1
42096,503046,1
42097,503047,1
42098,503048,1
42099,503049,1
42100,503050,1
42101,503051,1
42102,503053,1
42103,503054,1
42104,503055,1
42105,503056,1
42106,503058,1
42107,503059,1
42108,503060,1
42109,503061,1
42110,503062,1
42111,503063,1
42112,503064,1
42113,503065,1
42114,503066,1
42115,503067,1
42116,503068,1
42117,503069,1
42118,503070,1
42119,503071,1
42120,503072,1
42121,503073,1
42122,503074,1
42123,503075,1
42124,503076,1
42125,503077,1
42126,503078,1
42127,503079,1
42128,503080,1
42129,503081,1
42130,503082,1
42131,503083,1
42132,503084,1
42133,503085,1
42134,503086,1
42135,503087,1
42136,503088,1
42137,503089,1
42138,503090,1
42139,503091,1
42140,503092,1
42141,503093,1
42142,503094,1
42143,503095,1
42144,503096,1
42145,503097,1
42146,503098,1
42147,503099,1
42148,503100,1
42149,503101,1
42150,503102,1
42151,503103,1
42152,503105,1
42153,503106,1
42154,503107,1
42155,503108,1
42156,503109,1
42157,503110,0
42158,503111,1
42159,503112,1
42160,503113,1
42161,503114,1
42162,503115,1
42163,503117,1
42164,503118,1
42165,503119,1
42166,503120,1
42167,503121,1
42168,503122,1
42169,503123,1
42170,503124,1
42171,503125,1
42172,503126,1
42173,503127,1
42174,503128,1
42175,503130,1
42176,503131,1
42177,503132,1
42178,503133,1
42179,503134,1
42180,503135,1
42181,503136,1
42182,503137,1
42183,503138,1
42184,503139,1
42185,503140,1
42186,503141,1
42187,503142,1
42188,503143,1
42189,503144,1
42190,503145,1
42191,503146,1
42192,503147,1
42193,503148,1
42194,503149,1
42195,503150,1
42196,503151,1
42197,503152,1
42198,503153,1
42199,503154,1
42200,503155,1
42201,503156,1
42202,503157,1
42203,503158,1
42204,503159,1
42205,503160,1
42206,503161,1
42207,503162,1
42208,503163,1
42209,503164,1
42210,503165,1
42211,503166,0
42212,503167,1
42213,503168,1
42214,503169,1
42215,503170,1
42216,503171,1
42217,503172,1
42218,503173,1
42219,503174,1
42220,503175,1
42221,503176,1
42222,503177,1
42223,503178,1
42224,503179,0
42225,503180,1
42226,503181,0
42227,503182,1
42228,503183,1
42229,503184,1
42230,503185,1
42231,503186,1
42232,503187,1
42233,503188,1
42234,503189,0
42235,503190,1
42236,503191,1
42237,503192,1
42238,503193,1
42239,503194,1
42240,503195,1
42241,503196,0
42242,503197,1
42243,503198,1
42244,503199,0
42245,503201,1
42246,503202,1
42247,503203,1
42248,503204,1
42249,503205,1
42250,503206,1
42251,503207,0
42252,503208,1
42253,503209,1
42254,503210,1
42255,503211,1
42256,503212,1
42257,503213,1
42258,503214,1
42259,503215,1
42260,503216,1
42261,503217,1
42262,503218,1
42263,503219,1
42264,503220,1
42265,503221,1
42266,503222,1
42267,503223,1
42268,503224,1
42269,503225,1
42270,503226,1
42271,503227,1
42272,503228,1
42273,503229,1
42274,503230,0
42275,503231,0
42276,503232,1
42277,503233,1
42278,503234,1
42279,503235,1
42280,503236,1
42281,503237,1
42282,503238,1
42283,503239,1
42284,503240,1
42285,503241,1
42286,503242,1
42287,503243,1
42288,503244,1
42289,503245,1
42290,503246,0
42291,503247,1
42292,503248,1
42293,503249,1
42294,503250,1
42295,503251,1
42296,503252,1
42297,503253,1
42298,503254,1
42299,503255,1
42300,503256,1
42301,503257,1
42302,503258,1
42303,503259,1
42304,503260,1
42305,503262,1
42306,503263,1
42307,503264,1
42308,503265,1
42309,503266,1
42310,503267,1
42311,503268,1
42312,503269,1
42313,503270,1
42314,503271,1
42315,503272,1
42316,503273,1
42317,503274,1
42318,503275,1
42319,503276,1
42320,503277,1
42321,503278,1
42322,503279,1
42323,503280,1
42324,503281,0
42325,503282,1
42326,503283,1
42327,503284,1
42328,503285,1
42329,503286,1
42330,503287,1
42331,503288,1
42332,503289,1
42333,503290,1
42334,503291,1
42335,503292,0
42336,503293,1
42337,503294,1
42338,503295,1
42339,503296,1
42340,503297,1
42341,503298,1
42342,503299,1
42343,503300,1
42344,503302,1
42345,503303,1
42346,503304,1
42347,503305,1
42348,503306,1
42349,503307,1
42350,503308,1
42351,503309,0
42352,503310,1
42353,510299,1
42354,510300,1
42355,510301,1
42356,510303,1
42357,510304,1
42358,510305,1
42359,510306,1
42360,510307,1
42361,510308,1
42362,510309,1
42363,510310,1
42364,510311,1
42365,510312,1
42366,510313,1
42367,510314,1
42368,510315,1
42369,510316,1
42370,510317,1
42371,510318,1
42372,510319,1
42373,510320,1
42374,510321,1
42375,510322,1
42376,510323,1
42377,510324,1
42378,510325,1
42379,510326,1
42380,510327,1
42381,510328,1
42382,510329,0
42383,510330,1
42384,510331,1
42385,510332,1
42386,510333,1
42387,510334,1
42388,510335,1
42389,510336,1
42390,510337,1
42391,510338,1
42392,510339,0
42393,510340,1
42394,510341,1
42395,510342,1
42396,510343,1
42397,510344,1
42398,510345,0
42399,510346,1
42400,510347,1
42401,510348,1
42402,510349,1
42403,510350,1
42404,510351,1
42405,510353,1
42406,510354,1
42407,510355,0
42408,510356,1
42409,510357,1
42410,510358,1
42411,510359,1
42412,510360,0
42413,510361,1
42414,510362,0
42415,510363,1
42416,510364,1
42417,510365,1
42418,510366,1
42419,510367,1
42420,510368,1
42421,510369,1
42422,510370,1
42423,510371,1
42424,510372,1
42425,510373,1
42426,510374,1
42427,510375,1
42428,510376,1
42429,510377,1
42430,510378,1
42431,510379,1
42432,510380,1
42433,510381,1
42434,510382,1
42435,510383,1
42436,510384,1
42437,510385,1
42438,510386,1
42439,510387,1
42440,510388,0
42441,510389,0
42442,510390,1
42443,510391,1
42444,510392,1
42445,510393,1
42446,510394,1
42447,510395,1
42448,510396,1
42449,510397,1
42450,510399,0
42451,510400,1
42452,510401,1
42453,510402,1
42454,510403,1
42455,510404,1
42456,510405,1
42457,510406,1
42458,510407,1
42459,510408,1
42460,510409,1
42461,510410,0
42462,510411,1
42463,510412,1
42464,510413,1
42465,510414,1
42466,510415,1
42467,510416,1
42468,510417,1
42469,510418,1
42470,510419,1
42471,510420,1
42472,510421,1
42473,510422,1
42474,510423,1
42475,510424,0
42476,510425,1
42477,510426,1
42478,510427,1
42479,510428,1
42480,510429,0
42481,510430,1
42482,510431,1
42483,510432,1
42484,510433,1
42485,510434,1
42486,510717,1
42487,510718,1
42488,510719,1
42489,510720,0
42490,510721,1
42491,510722,1
42492,510725,1
42493,510726,1
42494,510728,1
42495,510729,1
42496,510730,1
42497,510731,1
42498,510732,1
42499,510733,1
42500,510734,1
42501,510735,1
42502,510736,1
42503,510737,1
42504,510738,1
42505,510739,1
42506,510833,1
42507,510834,1
42508,510835,1
42509,510836,1
42510,510837,1
42511,510838,1
42512,510839,1
42513,510840,1
42514,510841,1
42515,510842,1
42516,510843,1
42517,510844,1
42518,510845,1
42519,510846,1
42520,510847,1
42521,510848,1
42522,510849,1
42523,510850,1
42524,510851,1
42525,510852,1
42526,510853,1
42527,510854,1
42528,510855,1
42529,510856,1
42530,510857,1
42531,510858,1
42532,510859,1
42533,510860,1
42534,510861,1
42535,510862,1
42536,510863,1
42537,510864,1
42538,510865,1
42539,510866,1
42540,510867,1
42541,510868,1
42542,510740,1
42543,510741,1
42544,510742,1
42545,510743,1
42546,510745,1
42547,510746,1
42548,510869,1
42549,510870,1
42550,510871,1
42551,510872,1
42552,510873,1
42553,510874,1
42554,510875,1
42555,510876,1
42556,510877,1
42557,510878,1
42558,510747,1
42559,510748,1
42560,510749,1
42561,510750,1
42562,510879,1
42563,510880,1
42564,510881,1
42565,510882,1
42566,510751,1
42567,510752,1
42568,510753,1
42569,510754,1
42570,510755,1
42571,510757,1
42572,510758,1
42573,510759,1
42574,510760,1
42575,510761,1
42576,510762,1
42577,510763,1
42578,510764,1
42579,510765,1
42580,510766,1
42581,510767,1
42582,510768,1
42583,510769,1
42584,510770,1
42585,510771,1
42586,510772,1
42587,510773,1
42588,510883,1
42589,510884,1
42590,510885,1
42591,510886,1
42592,510887,1
42593,510888,1
42594,510889,1
42595,510890,1
42596,510891,1
42597,510892,1
42598,510893,1
42599,510894,1
42600,510895,1
42601,510774,1
42602,510775,1
42603,510776,1
42604,510777,1
42605,510778,1
42606,510779,1
42607,510780,1
42608,510781,1
42609,510782,1
42610,510783,1
42611,510784,1
42612,510785,1
42613,510786,1
42614,510787,1
42615,510788,1
42616,510897,0
42617,510899,1
42618,510789,1
42619,510790,1
42620,510791,1
42621,510793,1
42622,510794,1
42623,510795,1
42624,510796,1
42625,510797,1
42626,510798,1
42627,510799,1
42628,510800,1
42629,510801,1
42630,510802,1
42631,510803,1
42632,510804,1
42633,510805,1
42634,510806,1
42635,510807,1
42636,510808,1
42637,510809,1
42638,510810,1
42639,510811,1
42640,510812,1
42641,510813,1
42642,510901,1
42643,510903,1
42644,510905,1
42645,510814,1
42646,510815,1
42647,510816,1
42648,510817,1
42649,510818,1
42650,510819,1
42651,510820,1
42652,510821,1
42653,510822,1
42654,510823,1
42655,510907,1
42656,510909,1
42657,510911,1
42658,510913,1
42659,510824,1
42660,510825,1
42661,510826,0
42662,510827,1
42663,510828,1
42664,510829,1
42665,510830,1
42666,510831,1
42667,510832,1
42668,511020,1
42669,511021,1
42670,511022,1
42671,511023,1
42672,511024,1
42673,511025,1
42674,511026,1
42675,511027,1
42676,511028,1
42677,511029,1
42678,511030,1
42679,511031,1
42680,511032,1
42681,511033,1
42682,511034,1
42683,511035,1
42684,511036,1
42685,511037,1
42686,511038,1
42687,511039,1
42688,511040,1
42689,511041,1
42690,511042,1
42691,511043,1
42692,511044,1
42693,511045,1
42694,511046,1
42695,511047,1
42696,511049,1
42697,511050,1
42698,511051,1
42699,511052,1
42700,511053,1
42701,511054,1
42702,511055,1
42703,511056,1
42704,511057,1
42705,511058,1
42706,511059,1
42707,511060,1
42708,511061,1
42709,511062,0
42710,511063,1
42711,511065,1
42712,511066,1
42713,511067,1
42714,511068,1
42715,511069,1
42716,511070,1
42717,511071,1
42718,511072,1
42719,511073,1
42720,511074,1
42721,511075,1
42722,511076,1
42723,511077,1
42724,511078,1
42725,511079,1
42726,511080,1
42727,511081,1
42728,511082,1
42729,511083,0
42730,511084,1
42731,511085,1
42732,511086,1
42733,511087,1
42734,511088,1
42735,511089,1
42736,511090,1
42737,511091,1
42738,511092,1
42739,511093,1
42740,511094,1
42741,511095,1
42742,511096,1
42743,511097,1
42744,511098,1
42745,511099,1
42746,511100,1
42747,511101,1
42748,511102,1
42749,511103,1
42750,511104,1
42751,511105,1
42752,511106,1
42753,511107,1
42754,511108,1
42755,511109,1
42756,511110,1
42757,511111,1
42758,511112,1
42759,511113,1
42760,511114,1
42761,511115,1
42762,511116,1
42763,511117,1
42764,511118,1
42765,511119,1
42766,511120,1
42767,511121,1
42768,511122,1
42769,511123,1
42770,511124,1
42771,511125,1
42772,511126,1
42773,511127,1
42774,511128,1
42775,511129,1
42776,511130,1
42777,511131,1
42778,511132,1
42779,511133,1
42780,511134,1
42781,511135,1
42782,511136,1
42783,511137,1
42784,511138,1
42785,511139,1
42786,511140,1
42787,511141,1
42788,511142,1
42789,511143,1
42790,511144,1
42791,511146,1
42792,511147,1
42793,511148,1
42794,511149,1
42795,511150,1
42796,511151,1
42797,511152,1
42798,511153,1
42799,511154,1
42800,511155,0
42801,511156,1
42802,511157,1
42803,511158,1
42804,511159,1
42805,511160,1
42806,511161,1
42807,511162,1
42808,511163,1
42809,511164,1
42810,511165,1
42811,511166,1
42812,511167,1
42813,511168,1
42814,511169,1
42815,511170,1
42816,511171,1
42817,511172,1
42818,511173,1
42819,511174,1
42820,511175,1
42821,511176,1
42822,511177,1
42823,511178,1
42824,511179,1
42825,511180,1
42826,511181,0
42827,511182,1
42828,511183,1
42829,511184,1
42830,511185,1
42831,511186,1
42832,511187,1
42833,511188,1
42834,510915,1
42835,510916,1
42836,510917,1
42837,510918,1
42838,510919,1
42839,510920,1
42840,510921,1
42841,510922,0
42842,510923,1
42843,510924,1
42844,510925,1
42845,510926,1
42846,510927,1
42847,510928,1
42848,510929,0
42849,510932,1
42850,510934,1
42851,510935,1
42852,510936,1
42853,510937,1
42854,510938,1
42855,510939,0
42856,510940,1
42857,510941,1
42858,510942,1
42859,510943,1
42860,510945,1
42861,510946,1
42862,510947,1
42863,510948,1
42864,510951,1
42865,510952,1
42866,510953,1
42867,510954,1
42868,510955,1
42869,510956,1
42870,510957,1
42871,510958,1
42872,510959,1
42873,510960,1
42874,510961,1
42875,510962,1
42876,510963,1
42877,510964,1
42878,510965,1
42879,510966,1
42880,510967,1
42881,510968,1
42882,510969,1
42883,510971,1
42884,510973,1
42885,510974,1
42886,510975,0
42887,510976,1
42888,511462,1
42889,511463,1
42890,511464,1
42891,511465,0
42892,511466,1
42893,511467,1
42894,511468,1
42895,511469,1
42896,511470,1
42897,511471,1
42898,511472,1
42899,511473,1
42900,511474,1
42901,511475,1
42902,511476,1
42903,511477,1
42904,511478,1
42905,511479,1
42906,511480,1
42907,511481,1
42908,511482,1
42909,511483,1
42910,511484,1
42911,511485,1
42912,511486,1
42913,511487,1
42914,511488,1
42915,511489,1
42916,511490,1
42917,511491,1
42918,511492,1
42919,511493,1
42920,511494,1
42921,511495,1
42922,511496,1
42923,511497,1
42924,511498,1
42925,511499,1
42926,511500,1
42927,511501,1
42928,511502,1
42929,511503,1
42930,511504,1
42931,511505,1
42932,511506,1
42933,511507,1
42934,511508,1
42935,511509,1
42936,511510,1
42937,511511,1
42938,511512,1
42939,511513,1
42940,511514,1
42941,511515,1
42942,511516,1
42943,511517,1
42944,511518,1
42945,511519,1
42946,511520,1
42947,511521,1
42948,511522,1
42949,511523,1
42950,511524,1
42951,511525,1
42952,511526,1
42953,511527,1
42954,511528,1
42955,511529,1
42956,510977,1
42957,510978,1
42958,510980,0
42959,510981,1
42960,510982,1
42961,510983,1
42962,510984,1
42963,510985,1
42964,510986,0
42965,510987,1
42966,510988,1
42967,510989,1
42968,510990,0
42969,510991,0
42970,510992,1
42971,510993,1
42972,510994,1
42973,510995,1
42974,510996,1
42975,510997,1
42976,510998,1
42977,510999,1
42978,511000,1
42979,511530,1
42980,511531,1
42981,511532,1
42982,511001,1
42983,511002,1
42984,511003,1
42985,511004,1
42986,511005,0
42987,511006,1
42988,511007,0
42989,511008,1
42990,511009,1
42991,511010,1
42992,511011,1
42993,511012,1
42994,511013,1
42995,511014,1
42996,511015,1
42997,511016,1
42998,511017,1
42999,511018,1
43000,511019,1
43001,511533,1
43002,511534,1
43003,511535,1
43004,511536,1
43005,511537,1
43006,511538,1
43007,511539,1
43008,511540,1
43009,511541,1
43010,511542,1
43011,511543,1
43012,511544,1
43013,511545,1
43014,511546,1
43015,511547,1
43016,511548,1
43017,511549,1
43018,511550,1
43019,511551,1
43020,511552,0
43021,511553,1
43022,511554,1
43023,511555,1
43024,511556,1
43025,511557,1
43026,511558,1
43027,511559,1
43028,511560,0
43029,511561,1
43030,511562,1
43031,511563,1
43032,511564,1
43033,511565,1
43034,511566,1
43035,511567,1
43036,511568,1
43037,511569,1
43038,511570,1
43039,511571,1
43040,511572,1
43041,511573,1
43042,511574,1
43043,511575,1
43044,511576,1
43045,511577,1
43046,511578,1
43047,511579,1
43048,511580,1
43049,511581,1
43050,511582,1
43051,511583,0
43052,511584,1
43053,511585,1
43054,511586,1
43055,511587,1
43056,511588,1
43057,511589,1
43058,511590,1
43059,511591,1
43060,511592,1
43061,511593,1
43062,511594,1
43063,511595,1
43064,511596,1
43065,511597,1
43066,511598,1
43067,511599,1
43068,511600,1
43069,511601,1
43070,511602,1
43071,511603,1
43072,511604,1
43073,511605,1
43074,511606,1
43075,511607,1
43076,511608,1
43077,511609,1
43078,511610,1
43079,511611,1
43080,511612,1
43081,511613,0
43082,511614,1
43083,511615,1
43084,511616,1
43085,511659,1
43086,511661,1
43087,511662,1
43088,511663,1
43089,511664,1
43090,511665,1
43091,511666,1
43092,511667,1
43093,511668,1
43094,511669,1
43095,511670,1
43096,511671,1
43097,511672,1
43098,511673,1
43099,511674,1
43100,511675,1
43101,511676,1
43102,511677,1
43103,511678,1
43104,511679,1
43105,511681,1
43106,511682,1
43107,511683,1
43108,511684,1
43109,511685,1
43110,511686,1
43111,511617,1
43112,511618,1
43113,511619,1
43114,511620,1
43115,511621,0
43116,511622,0
43117,511623,1
43118,511624,1
43119,511625,1
43120,511626,1
43121,511627,0
43122,511628,1
43123,511629,1
43124,511630,1
43125,511631,1
43126,511632,1
43127,511633,0
43128,511634,1
43129,511635,1
43130,511636,1
43131,511637,1
43132,511638,0
43133,511639,1
43134,511640,1
43135,511641,1
43136,511642,1
43137,511643,1
43138,511644,1
43139,511645,1
43140,511646,1
43141,511647,1
43142,511648,1
43143,511649,1
43144,511650,1
43145,511651,1
43146,511652,1
43147,511653,1
43148,511654,1
43149,511655,1
43150,511656,1
43151,511657,0
43152,511658,1
43153,510435,1
43154,510436,1
43155,510437,1
43156,510438,1
43157,510439,1
43158,510440,1
43159,510441,1
